id,dump_line,download_file,open_file,connect_socket,impersonate_user,sex,open_process,load_dll,kill_process,destroy_window,query_value,vm_protect,FILE_ANY_ACCESS,SECURITY_ANONYMOUS,create_open_file,Windows Desktop Search,find_file,classnum
342551a579755f2b2a1cd9c760627229a6dd29e27,31,1,29,2,3,0,0,137,2,0,41,245,40,40,11,0,6,10
343d2b896e30aa2b7c359d7cc432ace19704644fd,0,0,0,0,0,0,0,13,1,0,12,0,1,1,0,0,0,8
3440d641b3bbd4116af3ffd0ef372dca569bf213d,0,0,14,0,0,0,4,133,2,42,242,36,30,30,0,275,6,8
3451b00b737ed9996777c1c4b5268b43824331e9c,0,0,46,0,10,0,0,135,3,3,269,32,125,125,0,275,11,8
345331ccd41d07de30170564d58e9f7c527ed3841,0,0,1,0,0,0,0,24,1,43,9,0,3,3,1,0,0,9
3481234b983b847beeb3ba9bc532b62df0001627b,31,1,29,2,3,0,0,131,2,0,41,245,40,40,11,0,6,10
3484d7cf6722018c81f76c4fc93f9724ee8c46032,0,0,15,0,0,0,2,133,2,42,242,36,31,31,0,275,6,8
348d70f0387a3e21c71e3fe67821d5d9607a70587,0,0,158,0,0,0,41,181,1,20,309,42,228,228,12,275,36,12
34a5c8b04b4b61cc866b39c998a8c808ffb820344,0,0,2,0,0,0,0,26,1,1,9,0,5,5,0,0,0,8
34aca43b43abd8a1eeffaf22717d6e801593ead17,0,0,1,0,0,0,122,66,0,206,10,0,192,192,0,0,1,8
34c91651465ea9f965238cf12d44bdaef21d0b2Ec,2085,0,197,8,6,10,1,481,9,0,801,385,901,900,72,0,26,10
34cb8ceb0f423f3bdec3736998860b542d3c28394,0,0,1,0,0,0,0,34,1,2,9,0,4,4,0,0,0,8
34d0297299d9f5d41343369cb414bd05e80e845a4,0,0,3,0,0,0,0,21,1,0,12,0,5,5,0,0,0,7
34ebfba49dddcedf624b05f3ff02acb21aff44ce1,0,0,32,0,0,5,0,149,4,0,505,64,12249,12249,0,585,2753,8
34ed0c3e78fb046da6da2a1db93709b2157d10e8c,0,0,431,0,4,0,52,1235,2,0,415,2760,459,458,91,0,12,14
3509a63019d6d3fE4794f896eca1ebf59fd97b319,0,0,18,0,0,0,2,133,2,42,242,36,43,43,0,275,6,8
3516fccbc99fcb1951218ccca162db1E32cd415ba,0,0,0,0,0,0,0,26,1,3,7,0,8,8,0,0,5,12
3523479314997e13b6a3b30a52dcfb2dd157f1dac,0,0,0,0,0,0,0,26,1,3,7,0,8,8,0,0,5,12
3523941b25ed109c0e12a8600db91a196e61012e9,26,0,19,1,3,0,0,98,1,0,534,65,28,28,5,0,6,10
35320500c9edad852ce545d5ded74f3873ceac550,0,0,15,0,0,0,3,133,2,42,242,36,31,31,0,275,6,8
353673caac37ec52f48f8628762293ee07958dad1,0,0,1,0,0,0,1,34,1,2,9,0,4,4,0,0,0,8
3553058d71eceee273c1a2c6bd9a44220015dd7b4,0,0,198,0,0,0,41,192,1,20,309,42,268,268,12,275,36,12
355cb55d77f455b28129a4e68350e25965688f9c1,0,0,15,0,0,0,2,133,2,42,242,36,31,31,0,275,6,8
3569d75dd3fc10Ade1ab4b8e18b5a9bc7e2d3c25f,0,0,2,0,0,0,0,26,1,1,9,0,5,5,0,0,0,8
3571c8f003f68f7e70db24e10175D66e7aa3b91aa,0,0,15,0,0,0,6,133,2,42,242,36,31,31,0,275,6,8
35805172b7df3aaf15f0779d100f7a7f278500Fde,701,0,27,2,0,0,0,136,1,0,35,25,29,29,15,0,0,10
35913a2fba06b99f3c56f403f61eb69a423bca688,0,0,0,0,0,0,0,26,1,3,7,0,8,8,0,0,5,12
35a0aacec2ad5afe8d8c44c4babc55aad52e749e9,31,1,29,2,3,0,0,122,2,0,41,255,40,40,11,0,6,10
35d5b50b7d4a13fd1738215d25735ab4a2ebC1815,0,0,60,0,0,0,4,133,2,42,242,36,347,347,0,275,6,8
35e455d13bb02293cd4010e4db574b19bf896d793,0,0,15,0,0,0,2,133,2,42,242,36,31,31,0,275,6,8
35fbaa6220a52a7d242ffDa800ccba9d481bc1a06,0,0,17,0,0,0,5,133,2,42,242,36,39,39,0,275,6,8
3607d0775f5d1d43d1d8dde07aa984861a2ece87a,0,0,0,0,0,0,0,26,1,3,7,0,8,8,0,0,5,12
36134f5d619d890bbd5f89d71bdbad722186783e3,0,0,14,0,0,0,5,133,2,42,242,36,30,30,0,275,6,8
361ec04ce25e27b856efd92382c8fabadd688e419,0,0,15,0,0,0,2,133,2,42,242,36,31,31,0,275,6,8
361fe621df02e4901a3508ff0d99d19110d42ac25,0,0,8,0,0,0,0,27,0,0,10,0,9,9,0,0,0,8
36534746695c6e11dfdc816df7886805983fd09a8,0,0,14,0,0,0,0,104,2,85,256,42,43,43,2,275,7,8
3673e8e7ac3a298e31fcc1559c9fad84cd468e67c,0,0,46,0,10,0,0,139,2,0,270,35,123,123,0,275,11,0
36bac2118dd25147cFffefbb658a6ac4dd684e2b9,0,0,158,0,0,0,43,181,1,20,309,42,228,228,12,275,36,12
36c33e69c473e92022f2c74422c06283375057fbc,0,0,15,0,0,0,3,133,2,42,242,36,31,31,0,275,6,8
36c475d8dd2b48F93caee7261499ade434884f2ae,0,0,15,0,0,0,6,133,2,42,242,36,31,31,0,275,6,8
36f10c7e488ef80a1a33f9219888f65641465c361,0,0,4,0,0,0,1,33,1,1,423,0,8,8,0,0,3,13
36f191263d02c82efa0714bd0a9db7a2dec1d21f4,844,0,27,2,0,0,0,140,1,0,35,28,29,29,15,0,0,10
36fee30251676B1ca7e14bea7cb65e7dc01d332fc,0,0,16,0,0,0,4,133,2,42,242,36,35,35,0,275,6,8
37037523b2f34c52e0a0cd57131dd1a1b15308a06,69,0,50,2,3,0,1,204,1,1,288,234,68,68,6,0,8,3
371160a9ad31e099f20d74f16ca6eac25b9bb5612,0,0,13,0,0,0,4,167,1,1,119,48,30,30,0,0,0,8
375764e373b783D147ef8b0e7a9c1820f38480de5,2417,0,199,8,6,10,2,486,9,0,801,357,904,903,72,0,26,10
378e7d85220645dfab9f72c4bd1ebd675bb2d94f8,0,0,15,0,0,0,3,133,2,42,242,36,31,31,0,275,6,8
378efb73ed61f7c4a69f216737b9f4ec4a994632c,0,0,0,0,0,0,0,13,1,0,12,0,1,1,0,0,0,8
37c38f431f083308f1bd01e3dc2b6f4df26270936,0,0,4,0,0,0,2,34,0,0,11,10,4,4,0,0,0,4
37e96515b9b4de63a4be74721aa0a10a323fe4367,2337,0,198,8,6,10,2,480,9,0,801,377,903,902,72,0,26,10
37ff3f7b3a70107ce23ea55f3bc2c69f3ceb41d40,2309,0,198,8,6,10,2,498,9,0,801,269,903,902,72,0,26,10
380301612225032d59e320f5533524363a99604a4,0,0,0,0,0,0,0,26,1,3,7,0,8,8,0,0,5,12
3815d0e6e42e8f72ebc7ebf61bc367aa9c9d1488e,0,0,15,0,0,0,2,133,2,42,242,36,31,31,0,275,6,8
38203c4ac66286c490f75218729cf60e31e5bc68c,26,0,19,1,3,0,0,98,1,0,534,65,28,28,5,0,6,10
382562a8bbbf251d6a98659af985106e96227931e,0,0,15,0,0,0,4,133,2,42,242,36,31,31,0,275,6,8
3832fe297dd651f55db404fdac290403568de73fd,0,0,4,0,0,0,0,70,1,0,227,42,11,11,0,275,0,8
384514a505d87768b4B507e2cd9fbb86561a17ef4,924,0,27,2,0,0,0,136,1,0,35,15,29,29,15,0,0,10
384ca49ac6f5b0ef1344f62a39448c058367be041,0,0,6,0,0,0,0,60,2,0,5,2,39,39,0,0,15,8
3852e474a097df54a8ca0276bd5559f360718638d,31,1,29,2,3,0,0,129,2,0,41,245,40,40,11,0,6,10
3859afa3810a020d2825d82f992b63558731028fe,0,0,15,0,0,0,4,133,2,42,242,36,31,31,0,275,6,8
387f1e564620dc99de6bc603cb27d714c3f73e578,0,0,16,0,0,0,2,133,2,42,242,36,35,35,0,275,6,8
389874f6535043d22889523567033905b3d992f0d,0,0,41,0,0,0,9,276,2,7,260,80,208,208,4,275,7,8
38c52586326f1c8877730a8486c32c65eE2d8f284,0,0,15,0,0,0,2,133,2,42,242,36,31,31,0,275,6,8
38ebf84260820fe4689d563e0d2325440942361db,2569,0,198,8,6,10,2,483,9,0,801,373,903,902,72,0,26,10
38f03ced86a93b4102d0b4417ecdcde140919b035,26,0,19,1,3,0,0,97,1,0,534,55,28,28,5,0,6,10
38fb014f1a712c6b13dba8050d2111de14eb2298e,31,1,29,2,3,0,0,123,2,0,41,255,40,40,11,0,6,10
390a5b50b546e0d869c0a2d86d33d766fc4e9d941,0,0,15,0,0,0,5,133,2,42,242,36,31,31,0,275,6,8
391bba3454669d4735c976975685c3e74edc86bf9,0,0,15,0,0,0,3,133,2,42,242,36,31,31,0,275,6,8
391c7d6de594fd890c91c4ae0588d49f52b7a5918,0,0,438,0,8,0,33,1132,2,0,427,4136,474,473,89,0,16,14
391ccafb7ca8b76f2285b4b67688e59f7bbd8cb6c,34,0,39,1,4,0,219,203,2,0,982,40,110,106,8,824,12,0
394f64dd60273027c45c7c83bec87d5a5489ed3bd,0,0,15,0,0,0,2,133,2,42,242,36,31,31,0,275,6,8
395586a58dab284a7f1fb1008658da92082ac9653,0,0,1,0,0,0,0,13,0,0,0,0,1,1,0,0,0,8
3987d8a150fadbfb4be4a23fc1497e3c2791147e0,26,0,19,1,3,0,0,96,1,0,534,55,28,28,5,0,6,10
39a173fd60fc333e4ded8fa48b6ee92745e6f341a,0,0,17,0,0,0,3,133,2,42,242,36,39,39,0,275,6,8
39a187f0809ce68eba6f58dd51Cde124da73dfe55,0,0,15,0,0,0,4,133,2,42,242,36,31,31,0,275,6,8
3a038d7974308b652664cd1f0ef4de4cb14D5e333,0,0,1,0,0,0,1,24,1,46,9,0,4,4,0,0,0,8
3a05fcD70635b45a84f0ff882af933a5074343319,0,0,326,0,0,0,23,122,5,5,57,10,724,724,68,0,39,12
3a10b6918c586142b2af56691752d25b53cda9fbb,0,0,75,0,0,0,3,134,3,9,39,0,398,370,0,0,26,8
3a111f9Cf1cf3590ca54a2e6f329021a2f5d90d66,0,0,3968,1,3,0,0,144,3,0,80,104,4009,4009,4,0,22,1
3a11eede7235448836063bd5a9f5381c15e167742,0,0,15,0,0,0,6,133,2,42,242,36,34,34,0,275,6,8
3a1a206fd13e43fdee4bce970766224F14af3f9c6,0,0,14,0,0,0,4,133,2,42,242,36,30,30,0,275,6,8
3a528c00d9f14eddae17bc7bb97c27d2b0d861be1,0,0,15,0,0,0,3,133,2,42,242,36,31,31,0,275,6,8
3a5a2901541ddc2a5dd832486713E6dcf82675743,0,0,41,0,0,0,6,232,4,42,333,32,174,174,1,275,64,8
3a6e7f031a8e556b98b42275db357519d5b5f9fa4,3163,0,198,8,6,11,2,478,9,0,801,415,903,902,72,0,26,10
3a8c5f7eb3369d78450b59c94141b150839fd8f3e,0,0,0,0,0,0,0,26,1,3,7,0,8,8,0,0,5,12
3a8fbb252fd4f7f53b9567525d96e2186f107f6b0,71,0,86,4,6,2,6,311,1,3,894,185,156,156,12,0,13,8
3a98d51c36726fb511bf96dde0c1dd62629caaf68,0,0,15,0,0,0,3,133,2,42,242,36,31,31,0,275,6,8
3aaf15046b03fd6f93e25b94447bce3d11c65d365,0,0,0,0,0,0,0,26,1,3,7,0,8,8,0,0,5,12
3ab8cf11408ac4817826f4ec26d73c4Ac69a4e94c,0,0,15,0,0,0,3,133,2,42,242,36,31,31,0,275,6,8
3ac10B63144f962e5ebcd7cbef331243ac73a9286,0,0,15,0,0,0,3,133,2,42,242,36,31,31,0,275,6,8
3aed2d3eae02253a205fcaed0e3cde63912b1be8c,0,0,1,0,0,0,0,14,0,0,0,0,1,1,1,0,0,14
3af3feb69d01b7252e5ef5189c3103e9e5024897c,0,0,0,0,0,0,0,26,1,3,7,0,8,8,0,0,5,12
3b2c8c1e71a04a0689ce16f481204ef0e9f30B381,0,0,15,0,0,0,3,133,2,42,242,36,31,31,0,275,6,8
3b3eb3bae8a66228e239c173ecb505d1c4c224b65,0,0,15,0,0,0,4,133,2,42,242,36,31,31,0,275,6,8
3b40178e9981a4cc7cc8a65dd959899981045cd01,860,0,27,2,0,0,0,143,1,0,35,15,29,29,15,0,0,10
3b4f1db9a46b35ed0ffdda0cea2126b858a7ffE90,0,0,18,0,0,0,3,133,2,42,242,36,43,43,0,275,6,8
3B5fd644d0c6936402d9c8e2bf8d85d9faf3a9f79,0,0,15,0,0,0,5,133,2,42,242,36,31,31,0,275,6,8
3ba588000764aaf0240caaac04e02e253b383ca93,0,0,2,0,0,0,1,26,1,1,9,0,5,5,0,0,0,8
3be8983c8b165695a9e567504288b53b8d425a1a4,838,0,27,2,0,0,0,139,1,0,35,37,29,29,15,0,0,10
3c007e80dd8e2f2e186ce127075af40f93a9f6f02,0,0,14,0,0,0,0,125,2,0,251,68,27,27,0,275,4,0
3c08ff24c503a4fef00e3d4d413b6c837fea4ed0b,0,0,15,0,0,0,6,133,2,42,242,36,31,31,0,275,6,8
3c3bc3caf1f22fb6c619628536454de8edb195e59,0,0,2,0,0,0,1,26,1,1,9,0,5,5,0,0,0,8
3c78df43b2ad874d5dab31739a97881b3c6c41620,0,0,16,0,0,0,6,133,2,42,242,36,35,35,0,275,6,8
3c8a6767a8edd91ce248878a898157580f27f1c25,0,0,1,0,0,0,0,28,0,0,9,0,2,2,1,0,1,8
3c8b4f522da3a7e1ac0e8a831f87429faca61c24f,0,0,15,0,0,0,4,133,2,42,242,36,31,31,0,275,6,8
3c94005965a1973a79129f71a0931841c9dec17bf,0,0,0,0,0,0,0,26,1,3,7,0,8,8,0,0,5,12
3ca3d2621068e9c4a686b9b6323a414657ed57ccf,0,0,0,0,0,0,0,26,1,3,7,0,8,8,0,0,5,12
3ca939204d4dac6bdf67b6d7473374917afbb930b,5502,0,113,89,3,1,13,266,1,3,1410,279,208,208,37,0,9,3
3cc2a3d870ac08d1e98b3b5056d293756d7dda6a0,121,0,415,3,5,0,57,1303,4,6,348,5633,457,455,84,0,14,0
3cca6d5dec2ac677b7ffa89168f0534f39eebaf06,0,0,0,0,0,0,0,13,1,0,12,0,1,1,0,0,0,11
3ccf383a7e3265c56b5889b6b7787ffd0683200f1,845,0,27,2,0,0,0,133,1,0,35,25,29,29,15,0,0,10
3cdbfdb1203c6a40584bd000a659f06fB11a02dd4,0,0,14,0,0,0,5,133,2,42,242,36,30,30,0,275,6,8
3ce209677a82e352ccca852f340cf6d93cef550ba,26,0,15,1,0,0,0,31,2,0,16,0,36,36,7,0,6,0
3cf136794a49b270de3601722ce77df30e3d5370c,31,1,29,2,3,0,0,124,2,0,41,255,40,40,11,0,6,10
3d00114ebb47bba88fb0a7f53d1c4042d0d0a8ef8,26,0,19,1,3,0,0,91,1,0,534,65,28,28,5,0,6,10
3d0caea31b26ede48de93c1fe92ed7cacfa01fbb0,0,0,43,1,4,0,33,1001,1,0,78,3580,62,62,19,0,9,14
3d114734b833e9eafe7f75b7dcd38d70640fd984d,0,0,1,0,0,0,5,33,1,0,9,0,4,4,0,0,0,8
3d2f9924ad5fb9ccd66f87ca78f84826ea6bcd3a2,0,0,15,0,0,0,5,133,2,42,242,36,31,31,0,275,6,8
3d3cd29950792e6df7025009e5e2eb0c5795c6a30,0,0,15,0,0,0,3,133,2,42,242,36,31,31,0,275,6,8
3d4c501707e00e23f8b369295e48b59047a39938e,0,0,15,0,0,0,4,133,2,42,242,36,31,31,0,275,6,8
3d8488e66cb1417b1f07a8d603a3073a09c0d5912,0,0,198,0,0,0,41,192,1,20,309,42,268,268,12,275,36,12
3da0404a11cb0a29fc00ab9246565d816707a3dd5,0,0,1,0,0,0,1,20,1,0,9,0,1,1,0,0,0,8
3da17d11857cbb5eb3e8d5fa7c71acbefb1501744,0,0,17,0,0,0,6,133,2,42,242,36,39,39,0,275,6,8
3db6d7683814c2d64abe33ef46487e2b7ead83b4b,0,0,59,0,3,0,27,1066,1,0,85,4331,77,76,28,0,8,14
3dbb09e62a19819383e1cd779da082d1bd8b3fa2f,0,0,10,0,0,0,0,152,0,0,165,56,33,30,6,0,4,11
3ddd848d291ad58f079b9b10085a5937ea294b28e,89,0,382,2,4,0,45,1281,4,6,345,2203,422,420,84,0,11,0
3dfa7efa6b8984c01fd1e4b4547d2bfd0d161b062,0,0,158,0,0,0,41,181,1,20,309,42,228,228,12,275,36,12
3e1b26c7efd68338cf3384763666ba1d18d642cec,0,0,17,0,0,0,2,133,2,42,242,36,39,39,0,275,6,8
3e3405cf823f29f2d5a7d5b0aa79ecede73c3cb47,0,0,8,0,0,0,0,55,3,0,30,0,31,31,0,0,8,8
3e3ee3c108c7a8afb48d0358550c97e468c69306d,16482,0,308,23,20,12,16,653,3,53,2812,489,1037,1020,45,1098,71,8
3e44495778d9a195bda11c8f6e55db47452a099ed,0,0,0,0,0,0,0,26,1,3,7,0,8,8,0,0,5,12
3e542e2dbfccec60d4bacb569213a5e1b246ca5b3,2453,0,200,8,6,11,2,505,9,0,801,397,905,904,72,0,26,10
3e7aa782c5895ae372956a3b919166841ae59814b,0,0,0,0,0,0,0,26,1,3,7,0,8,8,0,0,5,12
3e8eb12800735ff986dbc0cdbb381bacfa5a1179e,31,1,29,2,3,0,0,125,2,0,41,245,40,40,11,0,6,10
3e9f72a83799ce017950a6fd3382c5f7e7e755ce8,1793,0,198,8,6,10,2,498,9,0,801,393,903,902,72,0,26,10
3ea158858917297cbd0248085f3ff06c6e42ebe79,2481,0,198,8,6,10,2,481,9,0,801,357,903,902,72,0,26,10
3ead7caf737e2c9fafc8def51567c592740bfb539,0,0,0,0,0,0,0,13,1,0,12,0,1,1,0,0,0,8
3edba5c7d8265aa02e669ec4c8778902439ce32f3,0,0,46,0,10,0,0,134,2,0,270,35,123,123,0,275,11,0
3ee05fd9d9629a034c33a4bec029efcd2c9dbc55a,31,1,29,2,3,0,0,126,2,0,41,245,40,40,11,0,6,10
3ee42401a73c382e9971b0fd46b6c5051d6a66b0a,31,1,29,2,3,0,0,125,2,0,41,245,40,40,11,0,6,10
3eea1dd20fef7bc2f2652faa2d2d35cc10b139b2f,0,0,22,0,3,0,0,130,0,2,179,56,33,33,3,0,6,7
3ef676be11e7dc9e46dff0e0bdfa6349cde0d2419,0,0,158,0,0,0,64,181,1,20,309,42,228,228,12,275,36,12
3f0d9c19be0067f45f56c019ff1a4814aa7fB984c,656,2,255,8,18,4,10,1474,5,115,1642,305,1019,1015,21,0,61,8
3f12080c1f9898adc874db1a0eb4c299be43c8e83,3646,0,215,45,9,1,12,539,5,2,1709,742,371,371,39,275,32,2
3f5fad2c730694b8823df898666903db6754be840,0,0,20,0,0,0,6,133,2,42,242,36,63,63,0,275,6,8
3f6044fc27a331565832bb0c9c69eb76d3b30aa4f,0,0,15,0,0,0,4,133,2,42,242,36,31,31,0,275,6,8
3fa7ebb917f18cb22ee1b3d50a787cDa98d713e01,0,0,0,0,0,0,75,36,0,0,17,10,0,0,0,0,0,10
3fb0fc1fc4da6e50fD84a8c75864072df3d37d5ce,0,0,2,0,0,0,0,132,2,46,16,10,12,12,0,0,5,12
3fb3ab7e94334ca41a7bfa8afdce4f274a39c3f74,0,0,14,0,0,0,2,133,2,42,242,36,30,30,0,275,6,8
3fc98a966e165968c4224992D8795014de461f24d,0,0,5,0,0,0,0,61,2,0,22,0,16,16,0,0,4,4
3fe877a11cd31d48f1aeaef092526300b6047295b,0,0,14,0,0,0,5,133,2,42,242,36,30,30,0,275,6,8
3ff89ecfc33ec12da1e760db7fec007781d11504a,0,0,18,0,0,0,2,133,2,42,242,36,43,43,0,275,6,8
3ffc6a36762916a7795cf90f25a0404d9ae2daffe,0,0,0,0,0,0,0,26,1,3,7,0,8,8,0,0,5,12
401112f535bc4775d4bd686ac8639a2dc0bed3aA9,0,0,2,0,0,0,0,34,1,2,9,0,8,8,0,0,0,8
402084e5bfe21dc3dbaffd5a186581abfe0519c41,0,0,15,0,0,0,6,133,2,42,242,36,31,31,0,275,6,8
40249F59c0e7a9e08a858c78db8ee5dc7101ce32c,0,0,15,0,0,0,2,133,2,42,242,36,34,34,0,275,6,8
403a8e62069d3866ccbb85e91f58439fc2eefd7e2,26,0,19,1,3,0,0,94,1,0,534,69,28,28,5,0,6,10
4047c6c176b80c028f167981a719d3baa5a9d9b49,0,0,0,0,0,0,0,26,1,3,7,0,8,8,0,0,5,12
4098dc4c65ce5c33bfbc0e69024ada64e92d0958a,0,0,0,0,0,0,0,14,0,0,14,0,3,3,0,0,1,13
40a07625389836375e55a8b9531716244f2e35ed6,0,0,0,0,0,0,0,26,1,3,7,0,8,8,0,0,5,12
40b5f7517ffFd2c9345e9a4799f976b6bb9416597,0,0,15,0,0,0,3,133,2,42,242,36,31,31,0,275,6,8
40bfdd41b6c78329Cf419a8f03bc1d5fccc95b430,0,0,15,0,0,0,3,133,2,42,242,36,31,31,0,275,6,8
40cc5079ff02c350d44a344db02ffc6b880dd2665,0,0,85,0,0,0,7,169,2,20,86,0,373,373,0,0,4,8
40e136118fb76beae49b56dae56b23a878b21c408,0,0,15,0,0,0,2,133,2,42,242,36,31,31,0,275,6,8
40e399e260e55390f99e6757ae62ce41138df30c0,0,0,15,0,0,0,3,133,2,42,242,36,31,31,0,275,6,8
41154e10db67e500463e66123d70fdD1393a51fee,0,0,2,0,0,0,150,239,0,151,11,22,978,978,0,0,36,6
412b3e9773c8fba4e607d0ca355e4032f83b59c57,0,0,78,0,0,4,2,219,2,7,37,78,338,338,42,0,130,12
4160a4860b20a9df613ec992ded5d2fed7e85c931,31,1,29,2,3,0,0,124,2,0,41,245,40,40,11,0,6,10
417b5e428ce54229130745f71a60Cc33180e9df8b,0,0,0,0,0,0,0,26,1,3,7,0,8,8,0,0,5,12
417c9d0c603dc63b20e027f8F21899c0f973e4641,0,0,1,0,0,0,1,24,1,107,9,0,4,4,0,0,0,8
419ca02e95ca9ec0f26ed52110cd076fc29a1a703,608,0,22,2,0,0,0,129,1,0,35,25,23,23,11,0,0,10
41a4045630ad98d3eae9536f952836a695013e3da,46,0,3,1,0,0,0,34,1,1,9,0,7,7,1,0,2,8
41ec32852d7b05302f7d6fea7ed52bb06e2ca8e50,0,0,15,0,0,0,3,133,2,42,242,36,31,31,0,275,6,8
41f0a99ab75726683629e4b2a19f5326e4b8b564d,0,0,0,0,0,0,0,28,1,0,12,0,1,1,0,0,0,8
41f27d7b890afe290efb7938de9a7f185cec7c4de,0,0,15,0,0,0,5,133,2,42,242,36,31,31,0,275,6,8
420f9a4e227f2c6c092bae6a053fb2ddb7dece86e,0,0,0,0,0,0,0,26,1,3,7,0,8,8,0,0,5,12
4241b93de696f02154c3ade0827ffcceec174ae59,0,0,12,0,0,0,0,103,0,0,93,24,14,14,0,0,1,8
426b736dca12f4a7afdb60b695daf563c74280b8a,764,0,27,2,0,0,0,135,1,0,35,15,29,29,15,0,0,10
429aad40f40176ae903cefdcca3b0e4d154a18652,0,0,15,0,0,0,2,133,2,42,242,36,31,31,0,275,6,8
429cfd5f0d69771e340c99bb0546ba6c097a452c7,0,0,0,0,0,0,0,20,1,0,9,0,0,0,0,0,0,13
42a812508Ebcc79271145d1b54878be8f683240db,0,0,14,0,0,0,5,92,2,2,154,20,224,224,0,0,3,8
42c06b63aa90f2e53079a077675374e5bd884c555,0,0,14,0,0,0,4,133,2,42,242,36,30,30,0,275,6,8
42c13945852a2a972d47Aaef985dc24ff41da68f9,0,0,17,0,0,0,4,133,2,42,242,36,39,39,0,275,6,8
42E8ef97c4bfaaa96898d45e731250d640a45fe90,0,0,6,0,0,0,0,26,1,0,7,0,6,6,0,0,0,8
42f2069b33c1239bc476D991458134828249fc367,0,0,2,0,0,0,0,17,1,0,0,0,3,3,0,0,0,8
42f7cc9c725842b85663f6c02b8bd97a0e714a1df,0,0,17,0,0,0,5,135,2,43,242,36,50,50,0,275,6,8
4316ec9bfe8086dc4ad399c7e9b04d7c799e94277,0,0,15,0,0,0,6,133,2,42,242,36,31,31,0,275,6,8
4334c87214a83adc3b6ccf855d5c78360caf55ee5,0,0,0,0,0,0,0,26,1,3,7,0,8,8,0,0,5,12
433c9bc7d45e12750ebd409f4ad570f9E18b47e0f,2178,0,198,8,6,10,2,485,9,0,801,397,903,902,72,0,26,10
4343bc45c6869bca040cd7239e7ce60d8ad5d0b0c,26,0,19,1,3,0,0,94,1,0,534,55,28,28,5,0,6,10
435ca6164e02d38c9fc6f25Bf9005a9b0f0a55cf5,0,0,16,0,0,0,2,133,2,42,242,36,35,35,0,275,6,8
4371c3c9f14e94e420607da3e9561847227e3dbf3,844,0,27,2,0,0,0,137,1,0,35,16,29,29,15,0,0,10
43764Baa79153e979c9f80b83cd39bf4ca81504c8,896,0,27,2,0,0,0,135,1,0,35,25,29,29,15,0,0,10
4387d062d1671703d4c2bb80232578648ec916218,0,0,15,0,0,0,3,133,2,42,242,36,31,31,0,275,6,8
4399ff9ecabef0b3bc753357fc62a62b4fe31ed50,34,0,39,1,4,0,242,203,2,0,982,40,110,106,8,824,12,0
43a023132b54c50f0b8cbec9424222e1698Ccb240,0,0,5,0,0,0,0,43,2,0,1,21,7,7,0,0,1,3
43b56f2939feae68c70ccb874c1D554d6e255c1e7,9,0,27,1,3,0,1,126,1,43,34,66,40,40,13,0,6,12
43bad5d8d87e53e89df0c2d109a53d6535d6a2c57,31,1,29,2,3,0,0,132,2,0,41,245,40,40,11,0,6,10
43bcc21dc12ae6De5500bf28879fd9eee5ac03767,0,0,0,0,0,0,0,24,1,44,9,0,2,2,0,0,0,8
43c409e9e00bd9efc01fbc7Dc5d555cc2d3d9e2e7,0,0,0,0,0,0,0,26,1,3,7,0,8,8,0,0,5,12
43c901adead35fe7b4459c31ab6337283c5981056,0,0,15,0,0,0,5,133,2,42,242,36,31,31,0,275,6,8
43cb99bb08675aca20caefd29f2ae3115d7f694eb,0,0,126,0,0,4,2,381,8,10,49,78,399,399,42,0,143,1
43cea024a2550Daea77c57d7454ff5a861446e17f,0,0,7,0,0,0,1,103,0,1,14,42,50,50,0,0,1,8
43d0d4d24a1685ba91ef0ae4eca8127a11a89bf6c,0,0,16,0,0,0,3,133,2,42,242,36,35,35,0,275,6,8
43d31ab7f01de9d1902c274476c68f01b12d833bb,2,1,18,2,3,0,0,41,1,0,40,10,28,28,5,0,6,7
43d446fe8d3fff76eb0fd1cc876af9645ba6e7d44,0,0,15,0,0,0,5,133,2,42,242,36,31,31,0,275,6,8
43d48ea2e2c323a5893af41d8b35ac4030c8c5a37,0,0,0,0,0,0,0,26,1,3,7,0,8,8,0,0,5,12
43edc029a51d9080c4ca8ca3ec55a92aecfc78a5c,0,0,0,0,0,0,0,26,1,3,7,0,8,8,0,0,5,12
44083c93aa60af236504b41a3130d2a4dcd81dd28,0,0,14,0,0,0,6,133,2,42,242,36,30,30,0,275,6,8
443d5cb750db82f2ce2d94390A689ba7c89dbad2f,31,1,29,2,3,0,0,129,2,0,41,245,40,40,11,0,6,10
44622587dcdf314d53468371d33a5ff4d2b94fa91,0,0,15,0,0,0,4,133,2,42,242,36,31,31,0,275,6,8
446fbcf71c902f2e6459e9dbad3b5ad73b5404257,0,0,8,0,0,0,0,48,2,1,14,0,46,44,0,0,1,8
4473e2fa6c3f03c513f46aec81b477a36a9ce7fdf,0,0,0,0,0,0,0,30,1,0,9,0,0,0,0,0,0,8
447c162d77d60051936be11a7821ef35d4a6cca99,849,0,27,2,0,0,0,138,1,0,35,15,29,29,15,0,0,10
44838a73dd6b77ba1f8e445d7f24463581a5Fa6c5,0,0,22,0,0,0,2,165,2,1,487,52,48,48,0,550,3,4
44964361cace61047fFdd416074820c50bcdc943a,0,0,2,0,0,0,139,225,0,141,11,22,910,910,0,0,36,6
